LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,SequenceID,BlockId,HasBlockId,ContentLength,TokenCount,Label,HasGroundTruth,EventTemplateCode,TemplateFrequency,ComponentFrequency,LevelFrequency,BlockFrequency,IsRareTemplate,PrevSameTemplate,PrevSameComponent,WindowTemplateUniques,SequenceDelta,anomaly_score,anomaly_threshold,is_anomaly,rank,dbscan_is_anomaly,detector_agreement
1851,81111,85912,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6068451475575444798 is added to invalidSet of 10.251.43.210:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1850,blk_-6068451475575444798,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.3388580099573791,0.3595655632374373,0,942,1,0
1852,81111,85912,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7709713535298137702 is added to invalidSet of 10.251.215.50:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1851,blk_-7709713535298137702,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.33664883296640696,0.3595655632374373,0,1037,1,0
1853,81111,85914,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1030832046197982436 is added to invalidSet of 10.251.89.155:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1852,blk_-1030832046197982436,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.34125969128968175,0.3595655632374373,0,813,1,0
1854,81111,85914,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4738781172941319823 is added to invalidSet of 10.251.91.32:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1853,blk_4738781172941319823,1,94,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.343048673829233,0.3595655632374373,0,689,1,0
1855,81111,85916,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2869833078504290822 is added to invalidSet of 10.251.123.132:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1854,blk_2869833078504290822,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,6.0,1.0,0.3428841538729449,0.3595655632374373,0,699,1,0
1856,81111,85916,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6261136177206340449 is added to invalidSet of 10.251.70.37:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1855,blk_-6261136177206340449,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,5.0,1.0,0.336398202047779,0.3595655632374373,0,1051,1,0
1857,81111,85917,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1755309160709170318 is added to invalidSet of 10.251.39.209:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1856,blk_-1755309160709170318,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,5.0,1.0,0.34443865303441457,0.3595655632374373,0,606,1,0
1858,81111,85917,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8312238797251504127 is added to invalidSet of 10.251.89.155:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1857,blk_-8312238797251504127,1,96,9,Unknown,0,5,224,659,1920,1,0,1,1,5.0,1.0,0.336068497564452,0.3595655632374373,0,1067,1,0
1859,81111,85922,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2713941272199175167 is added to invalidSet of 10.251.38.53:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1858,blk_2713941272199175167,1,94,9,Unknown,0,5,224,659,1920,1,0,1,1,4.0,1.0,0.34271292705600553,0.3595655632374373,0,714,1,0
1860,81111,85922,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7846283874350947646 is added to invalidSet of 10.251.199.150:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1859,blk_-7846283874350947646,1,97,9,Unknown,0,5,224,659,1920,1,0,1,1,3.0,1.0,0.33781039712148964,0.3595655632374373,0,978,1,0
1861,81111,85924,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-793506372912437289 is added to invalidSet of 10.250.17.225:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1860,blk_-793506372912437289,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,2.0,1.0,0.34843751019861574,0.3595655632374373,0,346,1,0
1862,81111,85926,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5293091556505218722 is added to invalidSet of 10.251.125.237:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1861,blk_-5293091556505218722,1,97,9,Unknown,0,5,224,659,1920,1,0,1,1,1.0,1.0,0.34023056174970334,0.3595655632374373,0,885,1,0
1863,81111,85929,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4516306414837452219 is added to invalidSet of 10.251.127.47:50010,E8,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1862,blk_4516306414837452219,1,95,9,Unknown,0,5,224,659,1920,1,0,1,1,1.0,1.0,0.3457507613198215,0.3595655632374373,0,520,1,0
1864,81111,90008,19,INFO,dfs.FSDataset,Deleting block blk_-8792837405349224102 file /mnt/hadoop/dfs/data/current/subdir35/blk_-8792837405349224102,E9,Deleting block blk_<*> file /<*>/blk_<*>,1863,blk_-8792837405349224102,1,107,5,Unknown,0,8,263,263,1920,1,0,0,0,2.0,1.0,0.34960539116885275,0.3595655632374373,0,309,1,0
1865,81111,90031,19,INFO,dfs.FSDataset,Deleting block blk_-8131422413299851907 file /mnt/hadoop/dfs/data/current/subdir46/blk_-8131422413299851907,E9,Deleting block blk_<*> file /<*>/blk_<*>,1864,blk_-8131422413299851907,1,107,5,Unknown,0,8,263,263,1920,1,0,1,1,2.0,1.0,0.3436019769305289,0.3595655632374373,0,647,1,0
1866,81111,90034,24870,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-2268477281422551537 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1865,blk_-2268477281422551537,1,64,6,Unknown,0,9,311,603,1920,1,0,0,0,3.0,1.0,0.32817648715791464,0.3595655632374373,0,1717,1,0
1867,81111,90056,19,INFO,dfs.FSDataset,Deleting block blk_-6177194341369822651 file /mnt/hadoop/dfs/data/current/subdir38/blk_-6177194341369822651,E9,Deleting block blk_<*> file /<*>/blk_<*>,1866,blk_-6177194341369822651,1,107,5,Unknown,0,8,263,263,1920,1,0,0,0,3.0,1.0,0.34991913435343314,0.3595655632374373,0,299,1,0
1868,81111,90113,18,INFO,dfs.FSDataset,Deleting block blk_1369784431092292099 file /mnt/hadoop/dfs/data/current/subdir36/blk_1369784431092292099,E9,Deleting block blk_<*> file /<*>/blk_<*>,1867,blk_1369784431092292099,1,105,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.3519642846709236,0.3595655632374373,0,245,1,0
1869,81111,90113,19,INFO,dfs.FSDataset,Deleting block blk_-8060252929692927663 file /mnt/hadoop/dfs/data/current/subdir21/blk_-8060252929692927663,E9,Deleting block blk_<*> file /<*>/blk_<*>,1868,blk_-8060252929692927663,1,107,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.3439368638752797,0.3595655632374373,0,632,1,0
1870,81111,90118,19,INFO,dfs.FSDataset,Deleting block blk_-5344266425789048231 file /mnt/hadoop/dfs/data/current/subdir47/blk_-5344266425789048231,E9,Deleting block blk_<*> file /<*>/blk_<*>,1869,blk_-5344266425789048231,1,107,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.34509103195656743,0.3595655632374373,0,565,1,0
1871,81111,90126,19,INFO,dfs.FSDataset,Deleting block blk_-2518425063392446785 file /mnt/hadoop/dfs/data/current/subdir6/blk_-2518425063392446785,E9,Deleting block blk_<*> file /<*>/blk_<*>,1870,blk_-2518425063392446785,1,106,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.3473017720212594,0.3595655632374373,0,407,1,0
1872,81111,90129,19,INFO,dfs.FSDataset,Deleting block blk_-5598693099021996971 file /mnt/hadoop/dfs/data/current/subdir19/blk_-5598693099021996971,E9,Deleting block blk_<*> file /<*>/blk_<*>,1871,blk_-5598693099021996971,1,107,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.34444496357532933,0.3595655632374373,0,604,1,0
1873,81111,90131,19,INFO,dfs.FSDataset,Deleting block blk_901963876338651405 file /mnt/hadoop/dfs/data/current/subdir1/blk_901963876338651405,E9,Deleting block blk_<*> file /<*>/blk_<*>,1872,blk_901963876338651405,1,102,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.34977913190871796,0.3595655632374373,0,303,1,0
1874,81111,90136,19,INFO,dfs.FSDataset,Deleting block blk_-2722768686407017386 file /mnt/hadoop/dfs/data/current/subdir36/blk_-2722768686407017386,E9,Deleting block blk_<*> file /<*>/blk_<*>,1873,blk_-2722768686407017386,1,107,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.3449544750530861,0.3595655632374373,0,575,1,0
1875,81111,90138,19,INFO,dfs.FSDataset,Deleting block blk_92946806844541836 file /mnt/hadoop/dfs/data/current/subdir59/blk_92946806844541836,E9,Deleting block blk_<*> file /<*>/blk_<*>,1874,blk_92946806844541836,1,101,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.35009632785768025,0.3595655632374373,0,290,1,0
1876,81111,90139,19,INFO,dfs.FSDataset,Deleting block blk_1824928871191121429 file /mnt/hadoop/dfs/data/current/subdir2/blk_1824928871191121429,E9,Deleting block blk_<*> file /<*>/blk_<*>,1875,blk_1824928871191121429,1,104,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.34702417917099343,0.3595655632374373,0,427,1,0
1877,81111,90140,18,INFO,dfs.FSDataset,Deleting block blk_-4301178988618507084 file /mnt/hadoop/dfs/data/current/subdir46/blk_-4301178988618507084,E9,Deleting block blk_<*> file /<*>/blk_<*>,1876,blk_-4301178988618507084,1,107,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.34643221885784764,0.3595655632374373,0,473,1,0
1878,81111,90140,19,INFO,dfs.FSDataset,Deleting block blk_-2098161025946048013 file /mnt/hadoop/dfs/data/current/subdir17/blk_-2098161025946048013,E9,Deleting block blk_<*> file /<*>/blk_<*>,1877,blk_-2098161025946048013,1,107,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.34300156209530225,0.3595655632374373,0,692,1,0
1879,81111,90149,19,INFO,dfs.FSDataset,Deleting block blk_-1451819169209310732 file /mnt/hadoop/dfs/data/current/subdir23/blk_-1451819169209310732,E9,Deleting block blk_<*> file /<*>/blk_<*>,1878,blk_-1451819169209310732,1,107,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.3452035307329727,0.3595655632374373,0,556,1,0
1880,81111,90150,19,INFO,dfs.FSDataset,Deleting block blk_2403370969415186087 file /mnt/hadoop/dfs/data/current/subdir6/blk_2403370969415186087,E9,Deleting block blk_<*> file /<*>/blk_<*>,1879,blk_2403370969415186087,1,104,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.34605417178240294,0.3595655632374373,0,496,1,0
1881,81111,90154,19,INFO,dfs.FSDataset,Deleting block blk_5701964561533648583 file /mnt/hadoop/dfs/data/current/subdir10/blk_5701964561533648583,E9,Deleting block blk_<*> file /<*>/blk_<*>,1880,blk_5701964561533648583,1,105,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.3476447820570399,0.3595655632374373,0,388,1,0
1882,81111,90159,19,INFO,dfs.FSDataset,Deleting block blk_4007982883396598426 file /mnt/hadoop/dfs/data/current/subdir13/blk_4007982883396598426,E9,Deleting block blk_<*> file /<*>/blk_<*>,1881,blk_4007982883396598426,1,105,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.34717129208170944,0.3595655632374373,0,414,1,0
1883,81111,90207,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to blk_-3724350946705225881 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1882,blk_-3724350946705225881,1,123,11,Unknown,0,3,314,659,1920,1,0,0,0,3.0,1.0,0.33616166867055164,0.3595655632374373,0,1062,1,0
1884,81111,90208,19,INFO,dfs.FSDataset,Deleting block blk_6051144263842600010 file /mnt/hadoop/dfs/data/current/subdir42/blk_6051144263842600010,E9,Deleting block blk_<*> file /<*>/blk_<*>,1883,blk_6051144263842600010,1,105,5,Unknown,0,8,263,263,1920,1,0,0,0,3.0,1.0,0.35188873018746064,0.3595655632374373,0,248,1,0
1885,81111,90223,19,INFO,dfs.FSDataset,Deleting block blk_8436095180790908547 file /mnt/hadoop/dfs/data/current/subdir43/blk_8436095180790908547,E9,Deleting block blk_<*> file /<*>/blk_<*>,1884,blk_8436095180790908547,1,105,5,Unknown,0,8,263,263,1920,1,0,1,1,3.0,1.0,0.3458820034795616,0.3595655632374373,0,508,1,0
1886,81111,90229,18,INFO,dfs.FSDataset,Deleting block blk_5100975846124291571 file /mnt/hadoop/dfs/data/current/subdir38/blk_5100975846124291571,E9,Deleting block blk_<*> file /<*>/blk_<*>,1885,blk_5100975846124291571,1,105,5,Unknown,0,8,263,263,1920,1,0,1,1,2.0,1.0,0.3523494140977813,0.3595655632374373,0,238,1,0
1887,81111,90246,19,INFO,dfs.FSDataset,Deleting block blk_-4941547144875557718 file /mnt/hadoop/dfs/data/current/subdir61/blk_-4941547144875557718,E9,Deleting block blk_<*> file /<*>/blk_<*>,1886,blk_-4941547144875557718,1,107,5,Unknown,0,8,263,263,1920,1,0,1,1,2.0,1.0,0.3443062530594258,0.3595655632374373,0,616,1,0
1888,81111,90339,24904,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6791628131402590260 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1887,blk_6791628131402590260,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,3.0,1.0,0.32997467544455356,0.3595655632374373,0,1504,1,0
1889,81111,90816,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_-6308508598639278892 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1888,blk_-6308508598639278892,1,123,11,Unknown,0,3,314,659,1920,1,0,0,0,3.0,1.0,0.3354146590978427,0.3595655632374373,0,1100,1,0
1890,81111,90818,25109,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6585429064641693815 src: /10.250.10.6:38158 dest: /10.250.10.6:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1889,blk_6585429064641693815,1,88,7,Unknown,0,12,292,454,1920,1,0,0,0,4.0,1.0,0.33712886395709923,0.3595655632374373,0,1009,1,0
1891,81111,91002,25162,INFO,dfs.DataNode$PacketResponder,Received block blk_6000837850922531821 of size 67108864 from /10.251.197.226,E11,Received block blk_<*> of size <*> from /<*>,1890,blk_6000837850922531821,1,76,8,Unknown,0,10,292,603,1920,1,0,0,0,5.0,1.0,0.326978876496322,0.3595655632374373,0,1841,1,0
1892,81111,91027,25209,INFO,dfs.DataNode$PacketResponder,Received block blk_7330803663603700184 of size 67108864 from /10.251.42.246,E11,Received block blk_<*> of size <*> from /<*>,1891,blk_7330803663603700184,1,75,8,Unknown,0,10,292,603,1920,1,0,1,1,5.0,1.0,0.33714864311947945,0.3595655632374373,0,1008,1,0
1893,81111,91200,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000480_0/part-00480. blk_-5613694521084380933,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1892,blk_-5613694521084380933,1,132,4,Unknown,0,4,115,659,1920,1,1,0,0,6.0,1.0,0.35529857016056793,0.3595655632374373,0,192,1,0
1894,81111,91244,19683,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4967783186426171722 src: /10.251.39.192:57105 dest: /10.251.39.192:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1893,blk_-4967783186426171722,1,93,7,Unknown,0,12,292,454,1920,1,0,0,0,6.0,1.0,0.333359247233063,0.3595655632374373,0,1239,1,0
1895,81111,91317,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.100:50010 is added to blk_-1970947032352756307 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1894,blk_-1970947032352756307,1,122,11,Unknown,0,3,314,659,1920,1,0,0,0,6.0,1.0,0.3509880426292373,0.3595655632374373,0,266,1,0
1896,81111,91351,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000737_0/part-00737. blk_5894088883762961800,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1895,blk_5894088883762961800,1,131,4,Unknown,0,4,115,659,1920,1,1,0,1,6.0,1.0,0.36059408854423103,0.3595655632374373,1,91,1,1
1897,81111,91439,25116,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4861262918414696307 src: /10.251.198.196:34168 dest: /10.251.198.196:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1896,blk_-4861262918414696307,1,95,7,Unknown,0,12,292,454,1920,1,0,0,0,6.0,1.0,0.33248903654652345,0.3595655632374373,0,1295,1,0
1898,81111,91555,25051,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2583600095045026513 src: /10.250.15.67:59629 dest: /10.250.15.67:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1897,blk_2583600095045026513,1,90,7,Unknown,0,12,292,454,1920,1,0,1,1,6.0,1.0,0.34383728067754665,0.3595655632374373,0,636,1,0
1899,81111,91647,25353,INFO,dfs.DataNode$PacketResponder,Received block blk_7872746846750105239 of size 67108864 from /10.251.43.21,E11,Received block blk_<*> of size <*> from /<*>,1898,blk_7872746846750105239,1,74,8,Unknown,0,10,292,603,1920,1,0,0,0,6.0,1.0,0.33045179848782263,0.3595655632374373,0,1451,1,0
1900,81111,91728,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.160:50010 is added to blk_-3510473878877779134 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1899,blk_-3510473878877779134,1,122,11,Unknown,0,3,314,659,1920,1,0,0,0,6.0,1.0,0.3514057980513718,0.3595655632374373,0,258,1,0
1901,81111,91733,19,INFO,dfs.FSNamesystem,BLOCK* ask 10.251.126.5:50010 to delete  blk_-9016567407076718172 blk_-8695715290502978219 blk_-7168328752988473716 blk_-4355192005224403537 blk_-3757501769775889193 blk_-154600013573668394 blk_167132135416677587 blk_2654596473569751784 blk_5202581916713319258,E4,BLOCK* ask <*>:<*> to delete  blk_<*>,1900,blk_-9016567407076718172,1,260,14,Unknown,0,6,5,659,1920,1,1,0,1,7.0,1.0,0.3358374547277478,0.3595655632374373,0,1080,1,0
1902,81111,91742,19,INFO,dfs.FSDataset,Deleting block blk_-2808875502459981198 file /mnt/hadoop/dfs/data/current/subdir3/blk_-2808875502459981198,E9,Deleting block blk_<*> file /<*>/blk_<*>,1901,blk_-2808875502459981198,1,106,5,Unknown,0,8,263,263,1920,1,0,0,0,7.0,1.0,0.35176768369912487,0.3595655632374373,0,250,1,0
1903,81111,91837,24935,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_34905976850091068 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1902,blk_34905976850091068,1,61,6,Unknown,0,9,311,603,1920,1,0,0,0,7.0,1.0,0.33253071758529273,0.3595655632374373,0,1290,1,0
1904,81111,92003,25315,INFO,dfs.DataNode$PacketResponder,Received block blk_4774383661473695119 of size 67108864 from /10.251.110.68,E11,Received block blk_<*> of size <*> from /<*>,1903,blk_4774383661473695119,1,75,8,Unknown,0,10,292,603,1920,1,0,0,1,7.0,1.0,0.330760709152651,0.3595655632374373,0,1412,1,0
1905,81111,92023,25367,INFO,dfs.DataNode$DataXceiver,Receiving block blk_465845235850106928 src: /10.251.70.112:39499 dest: /10.251.70.112:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1904,blk_465845235850106928,1,91,7,Unknown,0,12,292,454,1920,1,0,0,0,7.0,1.0,0.3362252594719372,0.3595655632374373,0,1061,1,0
1906,81111,92213,25595,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8882415653769775762 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1905,blk_8882415653769775762,1,63,6,Unknown,0,9,311,603,1920,1,0,0,0,7.0,1.0,0.3318139750256118,0.3595655632374373,0,1332,1,0
1907,81111,92239,25403,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4207359722112667226 terminating,E10,PacketResponder <*> for block blk_<*> terminating,1906,blk_4207359722112667226,1,63,6,Unknown,0,9,311,603,1920,1,0,1,1,7.0,1.0,0.33718204561501774,0.3595655632374373,0,1007,1,0
1908,81111,92311,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000882_0/part-00882. blk_-3152434225121092058,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1907,blk_-3152434225121092058,1,132,4,Unknown,0,4,115,659,1920,1,1,0,0,7.0,1.0,0.3557561842898439,0.3595655632374373,0,183,1,0
1909,81111,92425,25331,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4820650745157199554 src: /10.251.127.243:49726 dest: /10.251.127.243:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,1908,blk_4820650745157199554,1,94,7,Unknown,0,12,292,454,1920,1,0,0,0,7.0,1.0,0.33418089262093487,0.3595655632374373,0,1175,1,0
1910,81111,92436,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.223:50010 is added to blk_-6390296685077811803 size 3546314,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1909,blk_-6390296685077811803,1,120,11,Unknown,0,3,314,659,1920,1,0,0,0,7.0,1.0,0.3528989261048485,0.3595655632374373,0,226,1,0
1911,81111,92617,19,INFO,dfs.FSDataset,Deleting block blk_9173199815015538212 file /mnt/hadoop/dfs/data/current/subdir24/blk_9173199815015538212,E9,Deleting block blk_<*> file /<*>/blk_<*>,1910,blk_9173199815015538212,1,105,5,Unknown,0,8,263,263,1920,1,0,0,0,7.0,1.0,0.35701161556175204,0.3595655632374373,0,152,1,0
1912,81111,92649,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001033_0/part-01033. blk_-8948316319329891645,E7,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,1911,blk_-8948316319329891645,1,132,4,Unknown,0,4,115,659,1920,1,1,0,0,7.0,1.0,0.3555088505773638,0.3595655632374373,0,187,1,0
1913,81111,92720,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_-6314365697827006048 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1912,blk_-6314365697827006048,1,122,11,Unknown,0,3,314,659,1920,1,0,0,1,7.0,1.0,0.3591533718748952,0.3595655632374373,0,106,1,0
